Event Url,Event Name,Start Date,End Date,Location,Description,Event Type,Venue Name,Registration URL,Full Description
https://www.crunchbase.com/event/gitex-technology-week-2019,GITEX Technology Week 2019,6-Oct-19,10-Oct-19,Dubai,"GITEX Technology Week 2019 is the biggest tech show in the Middle East, North Africa & South Asia.",Conference,Dubai World Trade Centre,https://www.gitex.com/what-is-gitex/visitor-interest,"The most important week in the international technology calendar for the last 38 years, GITEX Technology Week is a must-attend, world-class event hosted in Dubai from 6 - 10 October 2019. This is where technology leaders, enterprises and startups from around the world come together to show the future of every business and every industry, as it happens."
https://www.crunchbase.com/event/gisec-2017,GISEC 2017,21-May-17,23-May-17,Dubai,The Gulf Information Security Expo and Conference (GISEC) is the Middle East's largest cybersecurity conference.,Conference,Dubai World Trade Centre,https://www.gisec.ae/,"GISEC is not just one of the most impactful cybersecurity shows in the region, but it is also the largest, overshadowing other events in terms of aspiration, diversity and scope. In its 7th edition, GISEC welcomed over 7,000 cyber-specific visitors, and is co-located with IoTX and Future Blockchain Summit, which collectively deliver over 12,000 visitors.

The agenda is directed by a powerful Advisory Board of senior end-users from Dubai Electronic Security Centre, Dubai Police and Smart Dubai. Tackling global cyber-security issues, it attracts a captive audience of decision makers from over 200 government departments and leading enterprises in the Middle East."
https://www.crunchbase.com/event/dubai-future-blockchain-summit,Dubai Future Blockchain Summit,2-Apr-19,3-Apr-19,Dubai,Dubai Future Blockchain Summit,Conference,Dubai,https://www.smartdubai.ae/newsroom/event-details/2019/04/02/default-calendar/future-blockchain-summit-2019#listingPage=1&tab=blogs,�
https://www.crunchbase.com/event/world-blockchain-sto-summit-dubai,Global DEFI Investment Summit,2-Jun-21,3-Jun-21,Dubai,Connecting Investors with DeFi Ecosystem,Conference,Dubai,https://www.eventbrite.com/e/global-defi-investment-summit-tickets-141013046819,"Global DeFI Investment Summit will be a 2-day Program being curated based on guidelines from industry experts, with a target of about 200+ delegates. Our goal is to connect global investors and DeFI experts in this space including emerging start-ups � with regional business and leaders from across key industry verticals. There will be an exhibition of technological and business application innovations for the industry. The summit aims to bring awareness of DeFI ecosystem to international scene, connect blockchain & digital asset people from all over the world expects to bridge investors to the DEFI projects and vice versa by introducing innovation and gain local insights on the DEFI scene in each country presented by local experts. The Summit will focus on raising funds for DeFi projects and connecting DeFi entrepreneurs with investors.

 TARGET AUDIENCE
Unique in its scale, positioning, and format Global DeFI Investment Summit is designed exclusively for Investors, Start-ups , VCs, Family Offices, Crypto Fund Managers, Blockchain Entrepreneurs, Law Firms Assest Management Firms, Exchanges Issuance Platforms, Entertainment & Content and many more involved in Crypto space with an active interest in Blockchain & DeFi.

    ATTENDEES DEMOGRAPHY
From our previous similar events, we expect this summit to be attended by high profile individuals such as Project Owners, COOs, CTOs, Lead Developers , CFOs, Head of Tokenization, Fintech Head, Head of Data Science, Heads of Innovation, Heads of IT, Heads of Information, Heads of Engineering, Heads of IT Architecture, Heads of Emerging Technology, Heads of Development, Technical Advisors, Heads of Strategy, Heads of Compliance, Business Transformation, Marketing Manager, Fund Managers, High income Net worth individuals and Angel investors.

    SPOTLIGHT TOPICS & KEYNOTES
The Summit will explore the continuing evolution of Defi by showcasing live projects, examining business use cases. An inspiring 2 days of content discussing DeFI, Blockchain, Decentralized Exchange, Banking Transformation, Staking reward, AI Arbitrage, Farming, Lending, DeFI Regulations, Financial Services and more. 25+ visionary speakers discuss how tech is impacting their businesses and provide insight and thought-provoking debate into what they see will redefine the industry in the future. The curated agenda features keynotes, case studies, panel discussions, spotlight talks, topic meetups, roundtables, and demos."
https://www.crunchbase.com/event/gsma-mobile-360-mena-2019,GSMA Mobile 360 MENA 2019,26-Nov-19,27-Nov-19,Dubai,Annual conference for mobile service providers focused on the MENA region,Conference,�,https://www.gsma.com/mena/events/mobile-360-series-mena,How Cross-Carrier Blockchain Networks will reshape world commerce.
https://www.crunchbase.com/event/superreturn-middle-east-20171022,SuperReturn Middle East,30-Nov-20,30-Nov-20,Abu Dhabi,SuperReturn Middle East is part of the SuperReturn Series - the world's leading private equity events.,"Conference, Seminar",Hilton Capital Grand,https://finance.knect365.com/superreturn-me/purchase/select-package,"Meet and learn from 400+ LPs, GPs and private equity experts from the Middle East, North Africa and beyond.

SuperReturn Middle East is part of the SuperReturn Series - the world's leading private equity events."
https://www.crunchbase.com/event/world-blockchain-summit,World Blockchain Summit,24-Oct-17,25-Oct-17,Dubai,World Blockchain Summit features blockchain experts who will discuss the foundation for new value creation in this emerging technology.,"Competition, Conference, Expo, Networking",Address Dubai Mall,https://www.dubai.worldblockchainsummit.com/,"Dubai, 5th September 2017: Smart Dubai, the government entity responsible for making Dubai the happiest city on Earth, recently confirmed its endorsement of the World Blockchain Summit, which is poised to be the Middle East�s biggest blockchain summit, and organised by global business events and consulting firm, Trescon.

To incorporate blockchain into daily life, Smart Dubai announced the Dubai Blockchain Strategy last year under the leadership and vision of His Highness Sheikh Mohammed bin Rashid Al Maktoum, Vice-President and Prime Minister of the UAE, and Ruler of Dubai.

World Blockchain Summit features international and regional blockchain experts who will discuss the foundation for new value creation in this emerging technology. This summit is hosting global technology and blockchain giants to discuss ways on how blockchain is not only relevant in the financial sector; but can also revolutionise processes and procedures in several other industries.
World Blockchain Summit aims to connect global blockchain gurus and technology players in this space including emerging startups � with regional business and IT leaders from across key industry verticals."
https://www.crunchbase.com/event/al-ain-startup-weekend-20141030-al-ain,Al Ain Startup Weekend,30-Oct-14,1-Nov-14,Al Ain,Startup Weekends are 54-hour events designed to provide superior experiential education for technical and non-technical entrepreneurs.,Conference,UAE University,http://swalain.eventbrite.com/?aff=ebapi,�
https://www.crunchbase.com/event/14th-csr-sustainability-meetup-dubai-201638,"Sustainability Strategy & Reporting Executive Training, Dubai",8-Oct-19,9-Oct-19,Dubai,A training dedicated to Sustainability strategy and advanced reporting based on International Standards.,"Class, Seminar",Dubai,https://sustainabilityknowledgegroup.com/training/strategy-and-reporting-executive-training/,"The Sustainability Strategy & Reporting Executive Training is designed to address the needs and expectations of demanding and experienced professionals. This training is a highly specialized two-day course which focuses on the strategy components and the core structures which enable participants to embed Sustainability into their organizations strategically and effectively.

Participants will be able to integrate Sustainability into corporate strategy; apply internationally recognized Sustainability frameworks, avoid unnecessary Sustainability complexities, and articulate and build the business case for Sustainability. As part of this training course, professionals will develop a road map for their organizations.

Objectives
An advanced training program for professionals focusing exclusively on strategy and reporting!
Participants:

Create a roadmap for strategy implementation
Understand how to improve Sustainability performance
Practice on reporting Sustainability performance and disclosing Sustainability progress
Develop effective Sustainability strategies
Ensure effective disclosure of materiality process, Sustainability strategy, targets, goals and impacts
Align Sustainability and CSR with business strategy

Top Benefits
At the end of our two-day Sustainability Strategy & Reporting Executive Training, participants will have achieved the skills and the knowledge to bring new value back to her/his organization by:

Maximizing impacts on Sustainability & CSR initiatives
Improving sustainability performance againist best practices
Communicating sustainability outcomes to stakeholders to build brand value and increase competitiveness
Sustainability risk and opportunity identification and assessment with bench marking activities
Developing effective sustainability strategies and implementation of those strategies through effective road maps
Disclosing effectively sustainability aspects following international standard

Global ILM & CPD Recognition
ILM is the UK�s leading provider of leadership, management and coaching qualifications and a world renowned professional membership body representing over 25,000 managers and leaders.
The CPD Standards Office raises training standards by accrediting high-quality Continuing Professional Development (CPD) provision.

Following your successful post-course assignment submission you will receive the �Sustainability Strategy & Reporting Executive Training� Certificate which is endorsed by ILM, and your CPD Certificate verifying 13.3 CPD hours, confirming your achievement.

Additional guidance is provided for the successful completion of your post-course assignment.

Key Topics include
Practical Sustainability and CSR Concepts
Stakeholder Management
Sustainable Supply Chains
Sustainability Assessment
Sustainability Strategy
Materiality Assessment
Sustainability Reporting
Sustainable Communications
Post-course Assignment for Certification

Who should attend
We recommend this training to professionals who are, or seek to become, involved in reporting sustainability in adherence with international standards or to effectively embed sustainability into their organizations strategies.
An ideal candidate may:

Have responsibilities in developing, monitoring and evaluating CSR/Sustainability activities
Have direct involvement in CSR/Sustainability reporting
Be moving into a position in which sustainability is a consideration
Play a role in the shift of an organization to a more sustainable vision
Have duties involving strategic development which could benefit from a sustainable approach
Functions

CSR/Sustainability, Governance and Risk Management, Human Resources, Marketing/Communications/PR, Supply Chain/Logistics, Health and Safety, Environment, Quality, Operations, Corporate Philanthropy/Foundations

Training Methodology

We firmly believe that a friendly, supportive, and engaging learning environment is key to building long-lasting knowledge and maximizing retention. To support this belief, we built this course around a dynamic mixture of lectures, practical exercises, best practice case studies and group discussions. Our method builds not only knowledge, but a confidence in discussing and applying CSR/Sustainability topics and the platform for exchanging ideas and building valuable connections. Each course closes with a post-course assignment to evaluate the level of knowledge gained through this course and upon passing results in the earning of an ILM endorsed certificate.

Entry Requirements

Professional experience is required"
https://www.crunchbase.com/event/future-blockchain-summit-2aad,"Future BlockHealth Summit in Dubai, UAE 2019",7-Apr-19,8-Apr-19,Dubai,Future Blockchain Summit is a meeting ground for industry leaders and tech start-ups.,Conference,Dubai International Convention & Exhibition Center,http://event.futureblockchainsummit.com/VisitorInterest?_ga=2.180197156.1032987065.1574881592-723704539.1574881592,"Future Blockchain Summit - the world's most influential Blockchain summit returns for a 3rd edition on 7-8th April, 2019 in Dubai.  Hosted by Smart Dubai and Dubai World Trade Centre the summit has been established to work with global governments, enterprises, startups, education institutions and individuals to move the UAE and the world into full scale Blockchain adoption.  It is the largest annual meeting ground for the full global blockchain ecosystem.  In 2019 we welcomed over 8,000k attendees and in 2020 we are expecting over 10,000k.  We will also have 80+ exhibitors, 140+ hours Blockchain content, 150+ superstar speakers.  Below some further information

 Information & Collateral

Infopack � Attached
View 2019 wrap up video here
Global Recognition on CNN � you can view the livestream and coverage here �  https://www.youtube.com/watch?v=iIyh_53_KWo and here https://www.youtube.com/watch?v=8Kr_aOQYumA  and view all photos from the show here - https://www.futureblockchainsummit.com/gallery"
https://www.crunchbase.com/event/tube-middle-east-20171217,Tube Middle East,17-Dec-17,19-Dec-17,Dubai,6th Tube Middle East 2017 - Region's only international trade show exclusively for Tubes and Pipes manufacturing and Technology.,"Conference, Expo",Dubai World Trade Center,http://go.evvnt.com/83267-0,The demand for steel is growing by 5% - 6% annually. Middle East countries including the UAE have the world's largest oil and natural gas reserves and are among the richest countries in the world. The stable oil and gas industry is fuelling the growth in the pipe and tube industry.
https://www.crunchbase.com/event/ahima-world-congress-awc-healthcare-information-summit,AHIMA World Congress (AWC) Healthcare Information Summit,25-Oct-18,26-Oct-18,Abu Dhabi,"We invite you to participate in the AHIMA World Congress� Healthcare Information Summit, brought to you by the AWC UAE Chapter, on 25-26 Oct",Conference,Jumeirah At Etihad Towers,https://go.evvnt.com/221467-2?pid=5396,"AWC held this summit last year for the first time, building on a legacy of six (6) years of successful HIM Congress events. The Summit launched a new era in this region in which the importance of reliable, trustworthy data and information are basic to safe, quality care for individuals, and essential to improving the health of populations. More than 450 delegates and 40 speakers from 12 countries, including six (6) AHIMA subject matter experts from the US, led presentations during the summit.


The AWC UAE Chapter took a leading role in the preparation, support and success of last year�s summit and will do so again this year.


General sessions and the concurrent tracks during this year�s two-day summit will present broadly applicable topics and developments. The track sessions will focus on AHIMA best practices, revenue cycle management, and workforce development in the areas of medical coding, clinical documentation improvement, and data analytics/informatics. All sessions will utilize presentations and panels, as well as interactive approaches to heighten attendee engagement in and benefit from the sessions. Subject matter experts from the US and region will be featured throughout the program.


Participants will benefit from the ability to interact with other attendees during break and meal times, and from the opportunity to visit with great local companies and vendors, showcasing cutting-edge advancements in technologies and services in the exhibit area.


This event will provide those involved in health information management, informatics, data analysis, clinical documentation improvement, coding, administration, policy making, insurance, direct patient care, and technology services, with an opportunity to present, share and learn about global and regional challenges in health information, and solutions for addressing them.



Time: 7:30 am to 6:30 pm"
