Organization URl,Organization Name,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Founded Date,Exit Date,Closed Date,Company Type,Full Description,Phone Number,Contact Email,LinkedIn,Facebook,Twitter,Website,Investor Type,component--field-formatter 22,component--field-formatter 23,component--field-formatter href 10,component--field-formatter 24,link-accent 10,link-accent href 10,component--field-formatter 25,link-accent 12,link-accent href 12,link-accent 13,link-accent href 13,link-accent 14,link-accent href 14,link-accent 15,link-accent href 15,component--field-formatter 26,component--field-formatter href 11,ng-star-inserted 3,ng-star-inserted 4,ng-star-inserted 5
https://www.crunchbase.com/organization/futures-business-development,Futures Business Development,Analytics,Jeddah,"Futures Business Development provides data analysis, excel programming and IT infrastructure & services.","1,347,539",�,Active,2004,�,�,For Profit,�,966-9200-19898,info@fbd.net,https://www.linkedin.com/company/futures-business-development,https://www.facebook.com/FuturesBusinessDevelopment,https://twitter.com/FBD_sa,https://fbd.net/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/futures-business-development,�,",,,",Artificial Intelligence,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/artificial-intelligence-e551,Data and Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/data-and-analytics,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/information-technology-4fe3,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/software-85b6,�,,,,,,,
https://www.crunchbase.com/organization/international-performance-hub,International Performance Hub,Application Performance Management,Jeddah,International Performance Hub is an online portal that helps to compare KPIs of more than 200 countries within 12 pillars of measurement.,"1,351,564",�,Active,�,�,�,For Profit,�,�,info@iph.sa,,https://www.facebook.com/profile.php?id=100069029056149,https://twitter.com/IPH_SaudiArabia/,https://www.iph.sa/,�,�,,�,",,,",Data and Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/data-and-analytics,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/professional-services-abe5,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/software-85b6,�,�,,,,,,
https://www.crunchbase.com/organization/sea-ventures-e7c9,SEA Ventures,Business Development,Jeddah,SEA Ventures is a business consulting firm specializing in developing entrepreneurial leaders by implementing the best practices globally.,"1,359,675",$1M to $10M,Active,2017,�,�,For Profit,�,�,�,https://www.linkedin.com/company/seav/,,https://twitter.com/sea_ventures1,https://seavent.org/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/sea-ventures-e7c9,�,",",Education,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/education-c9b5,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/professional-services-abe5,,,,,�,,�,,,,,
https://www.crunchbase.com/organization/tharwat-for-financial-securities,Tharwat for Financial Securities,Consulting,Riyadh,"Tharwat for Financial Securities is an investment company that provides funding, asset management, consulting, and financial services.","1,360,875",$1M to $10M,Active,2014,�,�,For Profit,�,+96-611-481-1000,info@tharwat.sa,http://www.linkedin.com/company/tharwat,,,https://tharwat.sa/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/tharwat-for-financial-securities,�,",,",Financial Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6,Lending and Investments,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/lending-and-investments,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/professional-services-abe5,,,�,,�,�,,,,
https://www.crunchbase.com/organization/czech-rehabilitation-center,Czech Rehabilitation Center,Health Care,Riyadh,"Czech Rehabilitation Center provides rehab, medical physiotherapy, accidental injury healing, osteoporosis care, and related medical cures.","1,363,153",�,Active,2009,�,�,For Profit,�,+920002737,callcenter@cz-center.com,https://www.linkedin.com/company/czech-rehabilitation-center/,https://www.facebook.com/CzechRehabilitation/,,https://cz-center.com/,�,251-500,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/czech-rehabilitation-center,�,,Health Care,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/health-care-a53c,,,,,,,�,,,�,,,,
https://www.crunchbase.com/organization/big-trader,Big Trader,Internet,Najmah,BigTrader is an online B2B site that offers suppliers and buyers a marketplace that allows them to�interact to sell and market products.,"1,364,262",�,Active,2020,�,�,For Profit,�,+974 5568329,info@bigtrader.biz,https://www.linkedin.com/company/bigtrader-b2b-online-marketplace/,https://www.facebook.com/Big-Trader-102668694920515,,https://www.bigtrader.biz/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/big-trader,�,",",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,,,,,�,,,�,,,,
https://www.crunchbase.com/organization/ghanplast,Ghanplast,Food and Beverage,Jeddah,Ghanplast provides disposable food packaging solutions to food service companies and other consumers.,"1,364,395",$50M to $100M,Active,1983,�,�,For Profit,�,+966-12-6380038,info@ghanplastco.com,https://www.linkedin.com/company/ghanplastic,https://www.facebook.com/ghanplastic,,https://www.ghanplastco.com/,�,251-500,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/ghanplast,,",,",Administrative Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services,Food and Beverage,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/food-and-beverage-5f1e,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,,,�,,,�,,,,
https://www.crunchbase.com/organization/najm-aba-hussein,Najm Aba Hussein,Consumer Goods,Riyadh,"Najm Aba Hussein offers a wide range of tiles, mosaics, bathtubs, washbasins, shower cabins and other bathroom accessories.","1,368,044",�,Active,1978,�,�,For Profit,�,+966114826010,info@abahussain.com,https://www.linkedin.com/company/najemabahussain/,,,https://www.abahussain.com/,�,251-500,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/najm-aba-hussein,�,",,,",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Consumer Goods,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-goods-b39a,Design,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/design,Real Estate,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/real-estate-598c,�,,�,�,,,,
https://www.crunchbase.com/organization/econvenient-it,eConvenient IT,Information Technology,Riyadh,eConvenient IT is a software development company.,"1,370,620",�,Active,"Jan 1, 2015",�,�,For Profit,�,966.55.236.5454,info@econvenient.it,https://www.linkedin.com/company/econvenient-it/,https://www.facebook.com/eConvenientIT/,https://twitter.com/eConvenient_IT,http://www.econvenient.it/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/econvenient-it,�,",,,,",Artificial Intelligence,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/artificial-intelligence-e551,Data and Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/data-and-analytics,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/information-technology-4fe3,Science and Engineering,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/science-and-engineering,�,,,,,,,
https://www.crunchbase.com/organization/palmlab-%D8%A8%D8%A7%D9%84%D9%85-%D9%84%D8%A7%D8%A8,Palmlab ???? ???,Industrial Automation,Riyadh,Design house & Contract manufacturer ???? ????? ???? ??????,"1,372,030",�,Active,"Jan 3, 2021",�,�,For Profit,"Design house and contract manufacturer for companies looking for electrical, mechanical, and software design services to convert ideas into a fully functional product.
???? ????? ???? ?????? ??????? ???????? ????? ??????? ???????? ?? ????? ????? ??????? ??????????? ???????? ??? ??????? ??????????? ?????? ????????? ?????? ??????? ??? ?????? ?????? ???? ?????? ?????",00966563312121,info@palmlab.com,https://www.linkedin.com/company/palmlab-%D8%A8%D8%A7%D9%84%D9%85-%D9%84%D8%A7%D8%A8/,,https://twitter.com/palmlab_ksa,http://www.palmlab.com/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/palmlab-%D8%A8%D8%A7%D9%84%D9%85-%D9%84%D8%A7%D8%A8,,",,,,,,",Consumer Electronics,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-electronics-52f3,Hardware,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/hardware-2e6e,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,�,,�,,,,,
https://www.crunchbase.com/organization/bagedo-brands-international,Bagedo IB,E-Commerce,Jeddah,An ecommerce expert with an array of solutions for business owners,"1,374,714",�,Active,2014,�,�,For Profit,"Bagedo International Brands is a provider of comprehensive internet solutions including ecommerce and web design services for businesses. With a team of experience web designers, marketers, and developers, the company is capable of helping businesses expand their brands internationally. Its software features includes online payment options, web hosting, multi-language functionality, and diverse templates.",+00966126522229,support@bagedoib.com.sa,https://www.linkedin.com/company/hani-bagedo-international-brands,https://www.facebook.com/pages/Hani-Bagedo-International-Brands/676784979060828,https://twitter.com/BagedoIB,http://bagedoib.com.sa/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/bagedo-brands-international,�,",",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/software-85b6,,,,,�,,,,,,,
https://www.crunchbase.com/organization/envirola,Envirola,Industrial,Thuwal,Envirola provides low-cost heavy metals detection instrument.,"1,375,192",�,Active,2012,�,�,For Profit,"Envirola is committed to our global environment and to the innovative research, teaching, and outreach that are needed to address issues related to critical environmental issues to identify solutions, contribute to positive change, and build the foundations for a sustainable future.",+370-64455494,kodzius@envirola.com,,,https://twitter.com/Envirola,http://www.envirola.com/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/envirola,,,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,,,,,,,,�,�,,,,,
https://www.crunchbase.com/organization/%D9%81%D9%8A-%D8%B3%D8%AA%D9%88%D8%B1%D9%88,?? ?????,Beauty,Jubail,vstoro is a eCommerce Platform online store,"1,378,303",�,Active,"May 1, 2021",�,�,For Profit,"vstoro is a homegrown e-commerce marketplace from Saudi and for Saudi, that caters to the lifestyle aspirations of the Saudi customers, with a compelling range of products across its Fashion, Lifestyle, Make-up, perfumes, care and beauty tools.
100% original products All products offered by the vstoro store are original products, there are discounts and offers throughout the year",96653874907,info@vstoro.com,,,https://twitter.com/vstorosa,https://vstoro.com/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/%D9%81%D9%8A-%D8%B3%D8%AA%D9%88%D8%B1%D9%88,,",",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Consumer Goods,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-goods-b39a,,,,,�,�,�,,,,,
https://www.crunchbase.com/organization/al-mahmal-facilities-services,Al Mahmal Facilities Services,Building Maintenance,Jeddah,"Al Mahmal Facilities Services offers facility services like janitorial, hospitality, maintenance, and renovation to commercial spaces.","1,379,312",$50M to $100M,Active,1988,�,�,For Profit,�,+966 126 929 470,mfs@almahmal.com,https://www.linkedin.com/company/al-mahmal-trading/,https://www.facebook.com/Almahmalfs/,https://twitter.com/AlmahmalFs,https://www.almahmal.com/index.php/en/,�,5001-10000,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/al-mahmal-facilities-services,�,",,,",Administrative Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services,Other,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/1718a583-5105-47e5-b3b0-16c2e3dca322,Real Estate,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/real-estate-598c,Travel and Tourism,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/travel-and-tourism,�,,,,,,,
https://www.crunchbase.com/organization/hasoubna,Hasoubna,Information Technology,Riyadh,one of the largest software development companies in Arabia focused on consumer web and mobile ventures,"1,381,331",�,Active,"Jan 1, 2008",�,�,For Profit,�,966550338773,info@hasoubna.net.sa,,,,http://hasoubna.net.sa/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/hasoubna,,",,",Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/information-technology-4fe3,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/software-85b6,,,�,�,�,�,,,,
https://www.crunchbase.com/organization/ahmadi,Ahmadi,Transportation,Jeddah,"Ahmadi, a Saudi-based company specialized in home services in Jeddah and the Western Region to meet the needs of individuals and companies.","1,381,563",Less than $1M,Active,�,�,�,For Profit,"Ahmadi is a Saudi-based company specialized in home services in Jeddah and the Western Region to meet the needs of individuals and companies. It owns a fleet of modern equipment and professional staff to ensure the success certainly enhanced.

Ahmadi is a provider of home services in public companies of the Gulf region. It is headquartered in Jeddah, Makkah.",0508490496,�,,,,http://www.zahraa7.org/,�,�,,�,,Transportation,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/transportation-adc3,,,,,,,�,�,�,�,,,,
https://www.crunchbase.com/organization/food-manufacturing-group,Food Manufacturing Group,Food and Beverage,Jeddah,Food Manufacturing Group is a company that offers services for processing and packaging consumer food.,"1,382,537",$10M to $50M,Active,�,�,�,For Profit,�,+966 12 608 1484,fmg@eim.ae,https://www.linkedin.com/company/food-manufacturing-group-co-ltd,,,https://fmg-food.com/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/food-manufacturing-group,�,",,",Administrative Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services,Food and Beverage,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/food-and-beverage-5f1e,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,,,�,,�,�,,,,
https://www.crunchbase.com/organization/eram-engineering,Eram Engineering,Human Resources,Khobar,"Eram Engineering specialises in comprehensive HR management solutions, industrial projects, and maintenance services for various industries.","1,382,592",$50M to $100M,Active,1999,�,�,For Profit,�,+966 55 356 5999,eram@eramengineering.com,http://www.linkedin.com/company/eram-engineering,https://www.facebook.com/eramenginering/,https://twitter.com/eramenginering,https://eramengineering.com/,�,101-250,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/eram-engineering,�,",",Administrative Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services,Other,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/1718a583-5105-47e5-b3b0-16c2e3dca322,,,,,�,,,,,,,
https://www.crunchbase.com/organization/sindion-technology,Sindion Technology,Analytics,Riyadh,"Sindion Technology focuses on data and analytics, UI or UX design, mobile app development, and web development.","1,384,547",$1M to $10M,Active,2011,�,�,For Profit,"Sindion Technology focuses on data and analytics, UI or UX design, mobile app development, and web development. The company is based in Riyadh, Ar Riyad, Saudi Arabia.",+966 569 851 545,sales@sindion.com,https://www.linkedin.com/company/sindion/,https://www.sindion.com/,https://twitter.com/sindion_tech,https://www.sindion.com/,�,101-250,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/sindion-technology,�,",,,,",Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683,Data and Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/data-and-analytics,Design,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/design,Mobile,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/mobile-ec09,�,,,,,,,
https://www.crunchbase.com/organization/yousif-hamad-al-faran-al-dossary-sons,Yousif Hamad Al-Faran Al-Dossary Sons,Automotive,Dammam,Yousif Hamad Al-Faran Al-Dossary Sons is a manufacturer of spare parts for trucks and cars.,"1,386,676",�,Active,1975,�,�,For Profit,�,966 13-834-4935,info@yhfdossary.com,,https://www.facebook.com/yhfdossary,https://twitter.com/yhf_ksa,https://yhfdossary.com/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/yousif-hamad-al-faran-al-dossary-sons,�,",",Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,Transportation,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/transportation-adc3,,,,,�,�,,,,,,
https://www.crunchbase.com/organization/al-alamiya-69da,Al Alamiya,Auto Insurance,Riyadh,Al Alamiya offers online insurance services.,"1,386,733",�,Active,1978,�,�,For Profit,"Al Alamiya provides small and medium business insurance, car fleet insurance, facilities insurance, marine insurance, engineering insurance, life insurance, employee compensation, liability insurance, and general accidents. The contact mode is by mail, phone, and physical address.",+966  8002 444 481,customer.care@sa.rsagroup.com,https://www.linkedin.com/company/alalamiya,https://www.facebook.com/alalamiya.insurance,https://twitter.com/alalamiya_sa,https://www.alalamiya.sa/,�,101-250,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/al-alamiya-69da,�,,Financial Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6,,,,,,,�,,,,,,,
https://www.crunchbase.com/organization/jeddah-park-health,Jeddah Park Health,Health Care,Jeddah,Jeddah Park Health is a physical medicine and rehabilitation hospital.,"1,386,861",$1M to $10M,Active,2020,�,�,For Profit,"Jeddah Park Health offers physical medicine and rehabilitation, jpg rehabilitation core groups and specialty programs, physical medicine and rehabilitation, and JPH facility services.",+966 12 283 0002,info@jeddahparkhealth.com,http://www.linkedin.com/company/jeddah-park-health,,https://twitter.com/jeddahphealth,https://jeddahparkhealth.com/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/jeddah-park-health,�,,Health Care,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/health-care-a53c,,,,,,,�,,�,,,,,
https://www.crunchbase.com/organization/makkiyoon,Makkiyoon Urban Developers,Consulting,Makkah,"Makkiyoon Urban Developers is a real estate company that offers project management, general contracting, and land development services.","1,386,894",$1M to $10M,Active,1995,�,�,For Profit,�,+966-012-652-4567,info@makkiyoon.com,https://www.linkedin.com/company/makkiyoon/,,https://twitter.com/makkiyoon,https://makkiyoon.com/,�,251-500,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/makkiyoon,�,",,,",Administrative Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services,Other,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/1718a583-5105-47e5-b3b0-16c2e3dca322,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/professional-services-abe5,Real Estate,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/real-estate-598c,�,,�,,,,,
https://www.crunchbase.com/organization/zoujaj-glass,Zoujaj Glass,Consumer Goods,Riyadh,Zoujaj Glass produces many types of glass containers and jars with different shapes and colors for various industrial purposes globally.,"1,387,448",$10M to $50M,Active,1991,�,�,For Profit,�,+966 11 265 2323,zoujaj@zoujaj-glass.com,,https://www.facebook.com/ZOUJAJ?fref=ts,,https://www.zoujaj-glass.com/index.php,�,�,,�,",",Consumer Goods,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-goods-b39a,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,,,,,�,�,,�,,,,
https://www.crunchbase.com/organization/aramgulf,AramGulf,E-Commerce,Dammam,Aram Gulf builds e-commerce businesses for the growing GCC markets and provides build sustainable and valuable e-commerce services.,"1,387,932",�,Active,2014,�,�,For Profit,�,+966 13 8393 400,�,https://www.linkedin.com/company/aram-gulf/,,,http://aramgulf.com/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/aramgulf,�,",",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,,,,,�,,�,�,,,,
https://www.crunchbase.com/organization/raza,RAZA,Asset Management,Riyadh,RAZA is a real estate management company.,"1,390,393",�,Active,2007,�,�,For Profit,"RAZA provides real estate services. They provide services like asset management, development, commercial services, and property management services. They design, construct, and manage the project until handover, using high-end digital tools and trained personnel to serve the client�s. For inquiries, telephone and email contact are used.",+966 011 205 9911,razacare@raza.com.sa,https://www.linkedin.com/company/rayadah-investment-company-raid-/,,https://twitter.com/raza_Inc_sa,https://www.raza.com.sa/,�,101-250,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/raza,�,",,",Financial Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6,Other,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/1718a583-5105-47e5-b3b0-16c2e3dca322,Real Estate,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/real-estate-598c,,,�,,�,,,,,
https://www.crunchbase.com/organization/new-perspective-designs,New Perspective Designs,Architecture,Riyadh,"New Perspective Designs provides architecture, engineering, interior, and construction solutions for residential and commercial spaces.","1,392,756",�,Active,2002,�,�,For Profit,�,+966 11 200 6399,info@np-designs.com,,https://www.facebook.com/New-Perspective-Designs-183262276931,,https://www.np-designs.com/,�,�,,�,",",Design,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/design,Real Estate,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/real-estate-598c,,,,,�,�,,�,,,,
https://www.crunchbase.com/organization/alkhorayef-petroleum,Alkhorayef Petroleum,Industrial,Damman,"Alkhorayef Petroleum designs, engineers, and manufactures specialized production system and solutions for oil and gas industry.","1,396,180",�,Active,1980,�,�,For Profit,"Alkhorayef is an oil and gas company that designs, engineers, and manufactures specialized production systems and solutions. Partner with the international specialist in ESP systems and solutions to solve�lifting challenges.",+966 13 668 3988,�,https://www.linkedin.com/company/alkhorayefpetroleum,https://www.facebook.com/Al-Khorayef-Petroleum-Company-152067881518022/,https://twitter.com/alkhorayef_apc,https://www.alkhorayefpetroleum.com/,�,1001-5000,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/alkhorayef-petroleum,�,",,",Energy,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/energy-2b83,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,Natural Resources,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/natural-resources-26a5,,,�,,,,,,,
https://www.crunchbase.com/organization/the-plan-b,The Plan B,Advertising,Jeddah,"The Plan B specializes in branding, web design, graphic design, and e-commerce solutions.","1,397,332",�,Active,�,�,�,For Profit,�,966.56.2809884,get@planb.agency,https://www.linkedin.com/company/the-plan-b/,https://www.facebook.com/theplanb.me/,https://twitter.com/agencyplanb,https://www.planb.agency/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/the-plan-b,�,",,",Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/advertising-f0bd,Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Sales and Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/sales-and-marketing,,,�,,,,,,,
https://www.crunchbase.com/organization/alef-publishing-media,Alef Publishing & Media,Consulting,Riyadh,"Alef Publishing & Media provides public relation, media representation, and consultancy services.","1,398,233",$1M to $10M,Active,2000,�,�,For Profit,"Alef Publishing & Media is a strategic communications company. Alef Publishing and Media has built a strong record of providing strategic communications counsel and implementing multi-year communication programs for diverse reputable clients in the public and private sectors.
Alef�s management and service teams are led by communications professionals with rich and diverse experience. They provide public relations and media relations management. Their turnkey management of print and online publications including newsletters, magazines, and annual reports. They provide efficient execution of communication projects and advanced media monitoring services.",+966 11 462 36 32,info@alefinternational.com,https://www.linkedin.com/company/alef-international-publishing,https://www.facebook.com/alefinternational,https://www.twitter.com/https://mobile.twitter.com/alefintern,http://www.alefinternational.com/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/alef-publishing-media,�,",,,",Events,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/events-7a2a,Media and Entertainment,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/media-and-entertainment-3bd7,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/professional-services-abe5,Sales and Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/sales-and-marketing,�,,,,,,,
https://www.crunchbase.com/organization/al-hada-economic-consulting-and-translation-center,Al Hada Economic Consulting and Translation Center,Industrial,Jeddah,Al Hada Economic Consulting and Translation Center is a Saudi firm operating in the field of consulting for different projects.,"1,398,981",�,Active,"Jan 1, 1985",�,�,For Profit,�,012-653-1904,�,https://www.linkedin.com/company/al-hada-economic-consulting-and-translation-center/,,,http://alhada.net/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/al-hada-economic-consulting-and-translation-center,�,",,",Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/professional-services-abe5,Travel and Tourism,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/travel-and-tourism,,,�,,�,�,,,,
https://www.crunchbase.com/organization/narsom-com,Narsom.com,Art,Jeddah,"Narsom.com is an -e-commerce site that provides tools for business, handicrafts, and drawing.","1,399,959",�,Active,2016,�,�,For Profit,�,966-565-777173,info@narsom.com,https://www.linkedin.com/company/narsom-com,https://www.facebook.com/narsomcom,,https://narsom.com/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/narsom-com,�,",,",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Consumer Goods,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-goods-b39a,Media and Entertainment,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/media-and-entertainment-3bd7,,,�,,,�,,,,
https://www.crunchbase.com/organization/sufrati,Sufrati,E-Commerce,Jeddah,The Middle East's #1 Online Dining Guide,"1,400,742",�,Closed,"Dec 21, 2006",�,�,For Profit,�,�,�,,,,http://www.sufrati.online/,�,�,,,",",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,,,,,�,�,�,�,,,,
https://www.crunchbase.com/organization/aljazira-reit-fund,Aljazira REIT Fund,Real Estate Investment,Riyadh,Aljazira REIT Fund is a closed-end real estate investment traded fund.,"1,401,769",�,Active,"Jan 2, 2017","Feb 15, 2017",�,For Profit,"Aljazira REIT Fund is a closed-end real estate investment traded fund aims to invest in constructional developed properties that qualified to generate periodic rental income and to distribute at least 90% of fund�s net profits in cash to investors o at least once a year, during the third quarter of each year, after collecting the rental income.  The fund will invest basically in AlKhumrah warehouses in Jeddah city. It should be applicable with shariah laws. Contracts with riba interests are not allowed.",966 594197913,contactus@aljaziracapital.com.sa,,,,,�,�,,�,",",Financial Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6,Real Estate,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/real-estate-598c,,,,,�,�,�,�,,,,
